Stage,NodeId,UnconProb,CenterCoord...
0,0,1.0,69.95461201717458,3.2179919798446392,-2.279212332451554,-0.5545832323646019,0.11788951560994435,0.36393844897111066
1,449,0.00293,91.4590594973424,1.9753982549494802,-5.403567594656,0.04873675535514449,0.2765524676916071,0.31875883295926044
1,505,0.01134,59.53196480043437,2.953189162010381,-0.9242389859970732,-0.3219034368729205,0.07471872364848403,-0.11490339025602858
1,498,0.01601,73.167317964308,3.1755695707936544,-2.563997599921525,-0.7350731653205805,0.04587214413978101,0.05703542995868745
1,666,0.01407,112.77474338992859,1.3378050182697454,-2.37499352637069,-0.16959897679582725,-0.06345441798076504,0.08321543739071907
1,85,0.0171,95.90068402930252,2.2607502638249146,-2.707250885444866,-0.20503165489647582,-0.2531509491043778,-0.11079945543850901
1,204,0.01137,90.85349080626357,2.2321258333822387,-2.8508175481818765,0.3890180210734092,-0.12357922904022364,-0.12954777015884136
1,120,0.01578,77.63689287865371,2.8675294677441654,-1.173268225611532,-0.13018932495120894,-0.060041721718858576,-0.13031411758319011
1,190,0.0084,122.4813726582935,1.9771312193443773,-3.0721202575423994,-0.3871790367933329,-0.07264700815036396,0.006027143486825985
1,288,0.02478,102.50802710673587,2.057359485841821,-2.146631691072551,-0.3959745657026649,-0.11599089069965059,-0.03998058859815948
1,358,0.00856,86.80017375130886,2.294124461593949,-3.111305750893544,0.5241905792120599,-0.08082348108218762,-0.06025218927662799
1,442,0.00564,85.38895161834837,3.0839330406979366,-0.07631260583581526,-1.458835391780936,-0.11898352135281981,-0.13741354840794573
1,351,0.01137,80.41511201012261,2.837790727239197,-1.1534681806345646,-0.42987843656768915,0.02895569355063862,-0.15032902570801115
1,337,0.02483,66.5079363764376,3.146221343105759,-2.023890620915163,0.3739974899316593,0.041498848609226896,-0.12862408530878966
1,589,0.01076,54.23128948995322,3.653078387391304,-4.199721429445407,-0.10853254106405821,0.26980572977502254,-0.08598360295219719
1,197,0.02723,72.51641503535828,2.8857413869677977,-1.2056723155901181,0.2096009291101406,0.010806300554238585,-0.1660995116387254
1,71,0.01661,84.00029382562377,2.572157303172985,-2.7658263768133526,0.2792538402743477,-0.07702120438239002,-0.11899584795473246
1,50,0.01642,117.0727514740815,1.4983646121396192,-2.3577720808553493,-0.7271083756156007,-0.09334510322395728,0.09192813205994277
1,29,0.01089,68.37379172081651,2.950815323323443,-2.803002852428702,0.29599626845592764,0.05932990515391473,-0.2848384235357792
1,267,0.00538,80.65416908849825,2.6154276253239193,-3.362365195680532,-0.3024276840793098,0.06430541018444476,-0.14167941684670757
1,428,0.01073,100.06230477655564,2.3058244325819066,-2.724678353337804,-0.713277618398896,-0.2809968147701277,-0.0026997910373170557
1,519,0.0084,86.52590385986531,1.841410628341183,-1.6967905787128446,1.1273085926777242,0.11957181619114997,0.07356759615663994
1,512,0.01082,82.62852097799906,2.6653646829457114,-1.729905939713059,-0.8957675637842416,0.13815630518564675,-0.1389039047161191
1,106,0.0192,85.71188637870851,2.2398008890284324,-2.885245322370074,0.15657657112431422,0.028770251482386988,-0.05329471730377336
1,239,0.01063,86.90308452791646,2.622627817902976,-3.6907171796418416,-0.6764168258040193,-0.052406750626500326,0.05054742845728118
1,687,0.00295,87.8613905186259,1.912950977140323,-4.033770069262201,0.8892138963282935,0.20133411095775383,-0.1723518670247718
1,22,0.00568,90.69700686289728,2.9585842739372312,-2.6835510514215675,-1.3375400017242942,-0.013801232586416128,-0.11991350442651783
1,232,0.01388,75.88554067114906,2.683372847666486,-0.690270050883233,0.4365945121326936,0.08292861843763769,0.01017827368105556
1,162,0.011,89.67930558142915,2.010676232769057,-2.4326914866798868,0.7601711387738564,-0.0460122099616303,-0.08943181261557638
1,92,0.01625,97.1609989389414,2.0434286185834436,-2.396955146413166,-0.36299018046941545,-0.18863530390389213,-0.06159413538880406
1,617,0.01332,88.73134704491203,2.367110232566409,-2.943254694873414,-0.013076196056537301,-0.07474523568408897,0.018308373470218645
1,134,0.0193,105.14830746474388,1.709274855505988,-3.0660097189350575,0.025063179078053145,-0.015096928862633238,-0.03772722950930163
1,645,0.0027,90.4064675250657,2.0021821357191607,-5.531868608956096,0.3607052706955528,-0.18302565735722331,-0.10009086800420153
1,141,0.00542,104.14396085153301,2.2489464600007065,-3.750804659585442,-1.2080816163123491,-0.27575086172432817,0.07084643581193431
1,533,0.00547,55.76688452012173,3.593474890372872,-1.1380190453363446,-0.22503902113973204,0.07633069770443833,-0.3106715261403345
1,211,0.01052,95.7886837796107,2.2593453674658863,-4.549339830986417,-0.46428513893166395,-0.14430482314156734,-0.038511281541684525
1,547,0.0108,87.61437730709817,2.4681888011879587,-1.323099409092981,-0.47644236939313844,-0.03609883541203894,-0.07746605397477209
